"id","review","rating"
22197,"Good price through Amazon!  Cheaper than the local retail chains.This shampoo has a nice aroma and has a great texture for easy scrubbing.  It doesn't foam up too much, but that's okay for kneading into doggie's fur.  The shampoo seems to be free of most allergens and the label doesn't list too many scary ingredients.  I compared next to AvoDerm and a few other brands, and this seems to be better.I will update of course if my pup has any adverse reactions, but so far, after several uses, he's fine and he smells like cookies.  =)",5
22199,"GOOD VALUE................................................................ I WOULD BUY THE PRODUCT AGAIN. IT WORKED GOOD ON MY DOG. HIS SKIN AND COAT ARE IN GREAT CONDITION.",5
22201,"This shampoo has a nice gentle feel to it.  It is not an overpowerful foaming product.  It felt good to my hands as I massaged it into my Pomeranian, so it was probably just as soothing to her!  It left her coat very fluffy.",4
22202,"Delivery in time, maybe not so much attention on the handling on the packaging since it arrived to me opened and with some product all over the box. It was just a few tho, so it doesn't matter.I always look for things that are as natural as possible and that are gentle on the skin, this shampoo seems to be a good one. The scent is very pleasant, light and you can notice is not chemical. Finally i don't have wet dog smell while i wash them. The instructions on the back of the bottle are good to follow, i just apply one or two stripes of shampoo on the wet coat and then massage it as long as possible so the oatmeal and all the good oils can work properly. The amount of bubbles is just right and easy to wash away. The fur is softer for the first days after the bath, the skin looks very healty too. Very satisfied.",4
22203,"This is a nice gentle shampoo for our two Bichon Frises. It has a pleasant fragrance, not perfummy or strong.",4
22204,"Our 2 dogs both started itching like crazy after using this on them. And yes, we did and do rinse them very well after soaping them. Back to Burt's Bees for our dogs.",2
22209,"I almost forget how awesome Earthbath products can be, and this one is probably my favorite scent. I wonder if my dog feels minty after his bath...",5
22213,"well&#8230;. I love that this is hypo allergenic and fragrance free.  It hasn't had a profound effect on my poodles skin issues but it doesn't make them worse.  If used alone it leaves his coat really dull.  I will use the rest of the bottle but probably won't replace with this brand.",3
22218,"Love this puppy shampoo! Have used it on all my dogs because it's so gentle on their skin and coat.  Has a good cherry smell to it!",5
22231,"It smells nice and it leaves my dog looking really clean! Very easy to rinse out and his hair looks great. Love this for my little puppy!",5
22233,"My husband and I rescued a stray dog that had very bad skin issues - she had mange, hot spots, a horrible flea infestation and a lot of ticks! She also had malnutrition. We tackled the mange, fleas and ticks first with our vet. She also had heartworms, so we made sure to get her treated for that as it was priority. Anyway, after these problems were addressed, she still had a palm-sized area on her chest and one of her legs - the skin looks like she has very bad acne and she was constantly scratching.Our vet rechecked to make sure it is not mange, but thinks that it might be bacterial and put her on a course of Cephalexin for 21 days, but that didn't help at all. When the antibiotics didn't help, I read online that bathing a dog with bad skin once or twice a week can help (prior to this we were only bathing her at most once a month). I bought the Earth Bath Tea Tree Oil & Aloe shampoo - my husband and I thought it was made for her as it says it helps with hot spots, flea bites, etc.  I thought it can't hurt to give it a try and it sounds easy enough.I started bathing her twice a week and it has only been 2 weeks and I see a dramatic difference! The pimply-looking patches are clearing up and she is even growing some baby hair in previously bald areas. When I bath her, I only use the palm of my hands (never any nails or scratching so I don't accidentally irritate her skin more). And I started to make her wear a shirt 24/7, so she can't scratch those areas.I did do some research on the toxicity of tea tree oil and saw that it can be pretty dangerous if undiluted. I debated whether to wash her with the shampoo or not, but I checked the reviews here on Amazon and only one person really had an issue and the other reviews were mostly positive. I concluded that it should be safe as the shampoo is diluted and my lady was so miserable that I just wanted to give it a try in case it does give her some relief. I kept a close eye on her, though, to see if she has any bad reactions and I made sure she is rinsed thoroughly and doesn't lick the shampoo during baths. I also condition her afterwards with the Earth Bath Creme Rinse and Conditioner, so her skin doesn't get dried out from all the baths.I am very pleased so far with this shampoo. I will do an update again if anything comes up, but if you don't see an update, it means things are still going well and she is healing fast. I honestly cannot be happier with how quickly I am seeing results.UPDATE 4 months later:It is now 4 months later and the bad skin is a thing of the past. In fact, I have been lazy with my reviews and her skin issue actually cleared up completely after bathing with Earthbath Tea Tree Oil and Aloe formula after only 1.5 month. I kept at bathing her twice a week until it completely cleared up. Her pimply, itchy skin is now healed and have hair on it - in fact, her belly used to be bald and now she has a thin patch of hair. She looks gorgeous and everyone compliments her. Couldn't be happier with this shampoo and I have been telling everyone about it. Now, I'm back to bathing her only when she is stinky or dirty, maybe once a month. I am going to finish up using the Tea Tree Oil formula, but I will switch out to another milder formula once this bottle is done since she doesn't have skin issues anymore.",5
22236,"Not only is it natural for your babies but it smells good and is good for their skin. I have tried a number of different products and this is by far the very best. Highly recommend.",5
22238,"This is a great product.  It smells very pleasant, it leaves the coat very soft AND it rinses very well and quickly.",5
22243,"This is a soapless shampoo that doesn't dry out my beagles skin or coat. It is pleasant smelling and leaves her coat soft and shining. She is usually bathed every couple of weeks, depending on how much time she spends outside digging up my flowerbeds.It was recommended by my Vet and I will purchase it again.",5
22244,"My dog has allergies and just with one bath of using this product compared to others such as walmarts or low priced ones his skin is not as itchy and his coat is much healthier looking. I'm amazed by this product line, the ear wipes are awesome too. Buy this now if you need a good shampoo. It lathers like crazy and smells nice but not to noticeable that it's overwhelming. Will be buying more when the time comes.",5
22247,"We own an English Bulldog with sensitive skin. This shampoo smells great and is not irritating. I also believe it has cut down on her shedding. We recommend the oatmeal scent. Will definitely buy again.",5
22250,"It cleaned the dog.  It's mildly scented.  The dog doesn't care about it.I would say that's what I want out of a dog shampoo.And I admit that the ingredients are quite relieving.  I was worried about getting this in her ears or mouth.  I didn't but if I had it would not have been a big deal.  We've come a long way since Hartz.",4
22251,"Purchased because my pit bull was itching lots after baths even after using a conditioner. Wish I would have started here!Pros- afforadable, good smell, soothing ingredients, natural non-chemical ingredients, lathers amazing!Cons- not a total con but the smell is kind of strong. It's not a bad smell but my dog is not a poodle so he doesn't need to smell like he justcame out of the groomers.I'll dilute it down for the next bath in a 5:1 instead of 10:1 and see how it goes, but so far so good and he hasn't been scratching nearly as much. His coat is also super soft (I didn't use any conditioner!)",4
22252,"I don't know how I feel about the tea tree oil mixing with my dog's natural scent.  Ends up being a weird perm formula type smell.  Other than that, the product itself has been working really well with my dog's sensitive skin and keeping him really clean and fresh.  He is light colored and I have noticed that his coat is always brighter after a wash.  On the down side, I feel like the wash is just a little on the dry side.  I might look into a conditioner too.",5
22253,"I have 2 furry kids and one, my little Shih Tzu, has terrible/severe seasonal allergies that are mostly topical. I have tired many things, medicated shampoos from the vet, pills, different foods, all sorts of things. I was also worried about the Tea Tree in this, after consoling with my veterinarian I decided to dilute this and give it a try. I have been so happy with it. I still have to bathe my little doggy once a week to keep itchiness away, and I always follow with the Creme Rinse, but I love this. It cleans her skin and stops redness and inflammation and keep her happy usually for a week or so.  Always diluted this to be safe, and use it weekly, no bad side effects. I would recommend this.",5
22254,"This shampoo smells soooo good. I did a lot of research on bathing products before getting our puppy and will only use Earthbath",5
22262,"I have a small yorkie mix dog with sensitive skin. Almost all of the shampoos I have used on him in the past has made him itch like crazy, but this is really gentle, and scent free for those who do not like the strong floral scents that some dog shampoos come with. Scent does not bother me but my dog seems to be bothered less when the shampoo is scentless as well. Great product!",5
22263,"This shampoo smells nice without being overpowering.  After her bath, the dog stink is gone and my puppy is left smelling clean.  I am so glad to find an all natural dog shampoo that works.",5
22264,"this shampoo suds up really nicely and has a soothing, clean scent to it. looks like it's gentle on my dog's coat, too. we like it so far!",5
22265,"I have found that dog shampoos in general fall short of the intended results the label indicates. The scent doesn't last, the holistic medicinal aspects don't provide results. I have taken to getting organic tea tree oil and mixing it with Dawn -- which is what environmentalists use to clean animals without harming their natural oils and skin. So far, we are doing fine with that pennies-on-the-dollar option.",3
22268,"This is great shampoo. It is very gentle and probably has better ingredients than my shampoo. It smells good too.",4
22271,"We tried it twice to be sure, and both times our pit bull / whippet mix broke out in hives and was itchy all over, which is a shame because the ingredients do appear to be all natural and we were really hoping it would help moisturize her sensitive skin with the aloe. We went back to the oatmeal shampoo from Petsmart and she's fine now. It looks like there is an almond extract in the ingredients, so if I had to guess, I'd say that is probably the most likely culprit to trigger an allergy.",2
22274,"I bought this for one of my dogs because he tents to be the more sensitive one and itches a lot. Well I use this on both dogs anyway and I really love the smell and I feel like it helps him with his itching more. Just wish this came in a bigger bottle.",5
22275,"I give my Chihuahua weekly baths and this is gentle on her to use weekly.  Light scent and lathers soap really well.  She looks so clean.  With changing to this oatmeal soap, she has greatly reduced redness from allergies and scratching.",5
22295,"I've been using this for years for a variety of dogs.  I adopt old dogs so I've had many.  They all did great with this shampoo.  Mostly small dogs, Maltese, Poodle/Maltese, Maltese/Jack Russell, Poodle/Jack Russell and on and on.  The no more tears part is great for washing the head and face.",5
22301,"This shampoo does a great job.  It lathers well and rinses well.  I especially like it because it does not have a strong perfume and is about the only dog (or human) shampoo I am not allergic to.  It is very thick and difficult to get out of the bottle, particularly once you have any soap on your hands, so I plan to dilute with a tiny bit of water for the next shampoo.",5
22311,"Used this when it snowed. Dogs didn't even know!",5
22312,"Great wax for the dogs paws! Living in MN we need to put protection on our dogs feet to go outside",5
22313,"I've been using this on my mini schnauzer this winter and it has been a life saver! He can't stand wearing boots during his walks and since we live in the city, he ends up having to walk over a lot of rough surfaces, including some heavily salted areas. Cracks in his pads are starting to heal and he doesn't mind having the stuff on his paws.",5
22314,"When the boots I tried (3 different pairs and counting) didn't seem to work, I tried  Mushers instead.  My dog loves the snow, but not the snowballs that built up under the pads of her paws.  So far, Mushers seems to be working better than boots which never stayed on.  I need to use more than called for in the middle of her pads where the hair is thicker and the snow packs in.  There are still a few snowballs there, although they pull out easily without sticking to her fur. She hasn't tried to lick it off, and it hasn't left any residue in the carpet.  When the weather warms up, I'll find out if it also protects her paws from hot pavement.",4
22316,"I bought this paw wax for my dog to try and protect his feet since he absolutely hates booties (he chews them to smithereens).  I so far have been very happy with the product and how well his feet are protected from the snow and salt.  I follow the directions on the container and put on a very thin layer of paw wax on all four paws right before we go outside.  Once we get inside, I wipe his feet off to remove any salt, which probably removes the wax too.  I have noticed that he doesn't seem to be in any discomfort if we have to walk across any rock salt.  Before I bought this, he would always be holding a paw up or whimpering to get inside.  I can't comment on how well it works in heavy salt conditions as I always try to get my dog off salt as quickly as possible and choose the most salt-free route I can.  The only downside to the product is I have to clean my wooden floors more often since there are a bunch of waxy paw prints, but I would prefer to do that and not have my dog in pain.  He does sometimes lick his paws when we get inside after I wipe them and I have not noticed any of the digestive problems that one reviewer commented on, but again, I'm not sure how much wax he is licking since his paws are wiped.",5
22317,"My dog has had horribly rough paws ever since we moved to a new climate, and my vet recommended this. My dog hates when I put it on and usually tries to lick it off, but I religiously applied it for two weeks and saw no change in her rough paws. Her fur between her paws seemed to grow much faster and is a lot softer, but her paw pads are still as rough as ever.",3
22321,"BUt get some paper toweling or an old towel ready as it will stain your carpets and furniture.I put it on the reluctant dog just as we are going out and most wears off well out on the snowy streets.  As soon as we are in the warm hall interior I have some baby wipes and a towels to clean the paws and dry them off.If it seems like a lot of work it is but if your animal have heated home on your property this is overkill however, if you have a 6 pound wonderdog then you'll understand the time well spent.Bought some for my brothers airedale and my other brothers Lab Now every one is less sore and bloody and I am a hero!!!!ighly recommended with the above caveate",4
22324,"Seems to work well for our Dog.  This Indiana winter has been extremely cold with more snow than in the past.  No problemswith Scout's paws!  (Shepherd/Lab)",4
22325,"I purchase this product and never used it until we receive snow this month. Can be messy to apply but keeps the snow from sticking to his fur. I will also use on hot days during summer time",5
22326,"i recommend this product to anyone...have been using it for a week in this freezing weather we've been having in Indiana.  My 90-lb dog doesn't try to lick it off or anything!  It really keeps his paw pads protected on the ice, salt, and snow.  I'm sure I'll be able to use it to protect against heat on pavement in the summer as well!  A little of this product goes a long way!",5
22327,"We've had more than our share of winter's snow here in the Midwest, with its accompanying layers of salt, making it difficult for my dog who, no matter what, has to go outside at least 3 times daily.  A friend recommended Musher's Secret and I've found it so helpful that I've, in turn, recommended this product to many of my friends after watching their pets lift their paws up in order to get rid of the snow and salt.  All I can say is that I'm able to keep my dog out for enough time for him to do his business without having to worry about the condition of his paws.  Just bought my second jar although I hope that the snow disappears so that I don't have to use it!",5
22329,"Winter Wisconsin + husky running tens miles a day = soar beat up pawsGood luck trying to put a booty on my dog!He loves it, dries quickly, repels salt and no more built up snow between paws which makes dogs  dance  in the snowNo problems any moreThanks wax",5
22333,"We love thus stuff and so does our lab. With all this snow snow, ice and salt on the ground this year her paws would get  clumps of ice or pieces of sat up in her paw between her pads and she would stop and lift her paw because it hurt.When we started using mushers secret we noticed a difference immediately we went for a four block walk through snow ice and salt and not one did she stop and lift her paw to signsl that it was hurting.  We kept using it and on theb longer walks she might raise her once, once is okay compared to before mushers secret it ten or twenty times on a short walk.",5
22334,"keeps the pads healthy and tough. works on my feet too! try it, you'll love it!  I'm glad I did...",5
22341,"We live in a highrise condo in the city and so my cocker spaniel walks on sidewalks in all kinds of weather. The first winter I tried to go without anything on his paws, he was hobbling after 2 blocks so I knew I needed something to protect him. He despises boots so I got this wax to use. Unfortunately, I didn't notice any difference at all. After liberally applying the wax to his paws before our walks this winter, he was still having trouble at the 2 block mark. I have continued to use the wax but have seen no improvement. Maybe it works best for dogs without furry paws?",2
22345,"My dog didn't like me putting this on at first, but now he likes it, and also enjoys the taste of it.  I love the way this smells, and if you don't goop too much on, it doesn't get all over your floor/furniture like you would expect it too.  I immediately noticed a difference in the softness of my dog's paws after using this.",4
22346,"You would think my dogs were enjoying an expensive spa when I rub this into their paw pads.  They roll over to make sure I don't miss a spot.  Before I began using this, their pads were very rough and salt stuck between their toes this winter.  Now, their pads are so soft, its unbelievable.  The salt does not stick between their toes, whether it is because their pads are now soft or because the wax repels the salt, I don't know.  I have ivory-colored carpets and this wax has never even left a darkened spot, let alone a mark or astain.  The carpet shows no sign of the dogs having this wax on their paws.  I don't know how I am going to break it to these guys when the weather warms; they enjoy their winter  spa  treatments so much...",5
22347,"this is great stuff but i feel that i could use vaseline or chap stick.  it stays on and helps the dog",5
22353,"We use this to cure the cracks that appear in our border collies pads. We have used it for more than a year in Minnesota winters/summers and have been very impressed. When we mention this product to others at the dog park they generally say they love it also! Get the bigger tub as it keeps really well. I bought this smaller size as a stocking stuffer for a new puppy.",5
22355,"I use this in the winter on my dogs' paws to help with the salt and ice. They are not crazy about me putting it on. It does have a slight menthol odor to it but it really helps to keep the salt out and protect their paws. This year our town decided to use gravel lined with salt so it was really hurting them. This was very helpful in protecting their paws and having the gravel and ice get lodged between the pads.",5
22361,"This stuff works and it a dog paw saver for the hot summer heat and cold winters in the south. My dog doesn't like it but it works great and I highly recommend this product for any dog owner...",5
22364,"I wanted this product to take my dog for a walk, it does not harden to protect feet from glass or even rocky pavement.  It is like a lotion for dog's feet.  If you want protection, go for the boots.",3
22365,"Nothing but booties will keep a dogs feet from cold and wetness, but musher's help to make a shield against salt during winter time that keeps pads supple. Think of it like chap stick for paw pads. Works well in that capacity.",4
22369,"Having a dog in a downtown area means they will be walking through tons of salt.  I tend to put this on right before he goes outside.  It makes a huge difference with the salt",5
22371,"My dog seems to love this. It protects its paws fro sand and other debris when I take him for long walks. I noticed that my dog's paws were dry because of the dry winter air. After using the invisible dog boots his paws felt much softer.",5
22372,"I was skeptical when i got this. it smells like icy hot or tiger balm. When i put it on my dogs paw, i did notice that it made his paws soft and smooth. Had no problems. He seems not to be bothered by it.",5
22375,"Our little min-pin started licking the pads of her feet so I checked them and they were dry. I had purchased this for the winter, but never used it. It's been pretty hot outside and she is loves the sun, but I think it must have dried out her little pads. So I sat down with her and put some on my fingers and slowly rubbed the Musher's Secret onto the pads and some in between. It must have felt good to her because she sat very still the entire time. It lasted for about three days and this morning I put some on again as she started licking her feet again. Worked again! Great product, I'm so glad I purchased this. No scent either, which is great.",5
22376,"We have three dogs ranging in size from Beagle to Malamute.  All of them have had trouble with the snow, ice and rock salt getting stuck to their paw pads this winter.  We had heard that Musher's Secret would help and decided to give it a try.  It works beautifully!  None of them have had any issues with their paws since we started using it.  One caveat--though it isn't supposed to make their feet slippery, our big Mal did slip and slide down the stairs (indoors) right after having it applied.  She wasn't hurt, but from now on we aren't going to put it on her upstairs.",5
22380,"this has made a dramatic impact on my dogs paw pads.  He had some minor rough areas near his nails but nothing severe.  After using this for about a month his pads are in perfect condition.  Absorbs well.  Not completely but its not getting everywhere either.  Happy with the product. This will last forever too!",5
22381,"I use this on my dog's feet each day at the moment, he has dry paw pads and doesn't mind me putting it on, it does seem to help him, he's walking less gingerly with this applied.",5
22382,"got this to treat my dogs' pads from this really bad winter we are having. It doesn't smell, in fact when i opened it, I was on the floor and my girl dog ran over and started licking and eating it right away. Not really hard to use.  I don't know if it made their feet more slippery on the hard wood though. didn't really make a mess. I got this for conditioning of their feet from being outdoors. Not really to repel rocksalt like intended.",4
22383,"My two dogs actually wanted their nightly pedicure with the mushers wax and purred.  I put it on at night when they were ready for bed so it soaked in.  This way they were ready for their morning snow playing.  It is a must for wintery days when their paws get cracked.  Went thru 2 containers this winter.",5
22384,"Used this product once and it seemed to have worked on both my dogs.  They were able to walk farther than usual during freezing temperature.  I'll find out if it's truly a miracle wax once the temperature changes way below normal again.",4
22385,"My dog Charlie had some rough pads when we adopted him. I thought this might help his pads soften up. It didn't. Don't really see a benefit. Probably good for other purposes, just not what I had purchased it for.",3
22386,"Our GSD loves to go for long walks, but when it's really cold out, she lifts one paw completely off the ground for a while, then switch to lift a different paw.  We aren't sure if it's cold, ice, snow or salt, but she's definitely uncomfortable.  Mushers Secret delays her discomfort so that she can take longer, enjoyable winter walks.  After a while she still limps, but only at the very end of an hour-long walk.  We use a plastic bag to apply it, while she's sitting right by the front door, so she never makes a mess. She likes it when we apply it - a nice foot massage!  I've also applied it at night to her rough-feeling paws to soften them up and moisturize them, and it helps.",5
22389,"We have two mutts (each about 30lbs) who had trouble after cold snow and ice days.  This stuffed did the trick!  Able to walk for over an hour in 10 degree weather on ice and our dogs didn't seem to have the usual trouble of getting ices/snow caught in their paw pads.Not difficult to clean up after either once back in the house.  On the expensive side but seems like a little goes a long way.",5
22391,"I have a five pound fella and he loves the snow,.  Keeps his feet soft and does not let snow between his tiny toes.  Love this product.",5
22393,"I had never used this product, but I know others who have, and it was recommended.  I am still determining the right amount to use on my dog's paws.  In the bitter cold, I use dog boots, but when it was in the teens, I used this , and most of the time it worked.  I found it difficult to use my fingers to get the wax out of the jar, so I used a knife to scoop out the needed amount.  I'm anxious to see how it works on the hot pavement in the summer.",4
22396,"I cannot say enough about this stuff.  It was my last resort, as my dog will not wear those booties, and my apartment complex uses that harsh salt when it snows.  My little shih tzu would limp and cry when i walked her.  I tried vaseline, and that just came right off and was greasy.  Mushers Secret is not messy at all, it moisturizes her paws and she can walk right on top of the salt with no issues. when i bring her in, there is no salt on her paws.  Like I said, this stuff is AMAZING!!!",5
22401,"I bought this product to help protect my dog's paws from the salt and extreme cold temperatures up here in Illinois.  While the product did a wonderful job of softening her paws and healing the dry spots, I didn't notice that it helped too much with the salt hurting her feet.  She also licks the stuff off as soon as she can; however, it doesn't cause diarrhea, so it's not a big deal that she licks it.  I will continue to use this as I think it has really helped heal her dry paws.  I would recommend this product for anyone trying protect your dog's paws from the elements; it seems to have helped other dogs, my dog may just be more sensitive to the cold and salt.",4
22403,"My GSD has very rough paws, when we rescued him it was one of my primary concerns as he was barely over a year old, yet his paws were so callused he could have been 4-5.This seems to help a lot! It dries super fast and doesn't melt on the sidewalk, I never see it leaving any doggy paw prints anywhere, it's just a great product.To use, I tried rubbing it in with my hand, but found it much easier to just dip my dog's paw directly into the container and rib it around, finishing by rubbing it in with my hands, and giving my dog a treat for allowing me to mess with each paw. He's gotten to the point where it's no struggle at all!",5
22404,"This product is gentle yet powerful! My dog's pads were dry and cracked until I started using this. They are now smooth, no more cracks.I got this for him because I wanted to start biking regularly with him. With Musher's Secret, his paws stay healthy.I'm thankful that it is safe to ingest too. My dog loves the taste so it's hard to keep him away from it when I'm trying to apply it.Good stuff, worth the cost and peace of mind.",5
22407,"So far I like this product because it is non-toxic and non-greasy.  However, it is still too soon for me to rate it because Winter has only begun for us.",5
22410,"I'm not sure if I used enough of the product the first couple of times. Either the snow changed or I was putting enough on? But the snow did stop sticking as badly.The dog didn't mind the foot rubbing either.",3
22411,"Great for paws (i'm sure other stuff too) not sticky which was really surprising. It helped heal the cracks in my pups paws from all the salt and snow we have had here.",5
22412,"I've tried numerous paw waxes but this is the best. It doesn't leave a greasy residue on anything and it is virtually odor free. It keeps snow balls from forming on the dogs toes and helps keep their pads from getting burned up/scraped from snow and ice. I also use it in the summer when I take the dogs biking. Without it, they run their pads raw, which takes weeks to heal. With it, they don't get raw spots. I keep a jar in the house, car and garage so it's easily accessible whenever we need it.",5
22416,"Great price for such a large container.My sister had purchased a smaller size for me 2 years ago and when I ran out, I thought about trying some of the new all natural paw protecters. They were too messy and and some caused irritation.Soooooooooo, I purchased this and am still pleased, In the winter I do use booties on my dog but sometimes I don't and I apply this to his paws prior to going outside, Excellent protection in all weather conditions and also after a walk and cleaning his paws I rub alittle on and it's very soothing.I also use it in the warmer months when he's not wearing booties and he's still well protected.Great product after so many years.",5
22419,"Leaves your little fur friend paws nice and soft after harsh walks in snow and on ice! good value for price",5
22420,"My dog absolutely hates wearing booties.  Instead of fighting with him, I decided to try this product out after reading the great reviews.  I definitely notice a difference when using Mushers vs nothing.  The salt on the sidewalk doesn't seem to bother him at all on our walks now.  Great product!",5
22422,"This is my second time purchasing this size, but for a cheaper price.  It really works and works better than vaseline. My pup and I walk a lot on concrete sidewalks.  There really isn't that much grass around in the section of town that I live in and it gets very hot and dry here. I've used two other products and one where I even had to put these little socks on her paws and that crap didn't work at all, plus the jar was about palm size (tiny).Musher's has actually gotten cheaper, so it's an extremely good buy now.",5
22423,"Although 50 bucks for a plastic flap seems rather expensive, turns out  purchasing on Amazon was the lowest price I was able to find when shopping around. The replacement flap was a perfect fit for our door. You have to take the door apart completely in order to replace the flap, which seems not very well thought out. However the way the flap slides into the track ensures for a solid fit, it's not going anywhere. My last one lasted about 4 years with 3 dogs going in and out. I am planning on buying another one just to keep, in case this one gets discontinued at one point. Good product - I don't think these are built to last, but then again, what is?",5
22425,"Have an old PetSafe door - talked to company directly when this new one didn't work out.  Next one didn't work out either.  Finally got a generic replacement from Home depot for much less money - about $10.  We trimmed it a bit and it worked great.  Be very careful if you have a old door.",1
22429,"Needed a replacement door for our PetSafe unit. Arrived on time and was the correct one that we needed. It was very easy to install and was in use in less than 10 minutes. Door is a direct replacement and as such fit perfectly.",5
22432,"Since I have a Blue Heeler who seems to think these flaps taste great, I am glad that I can buy replacements.  I keep one on hand for when she destroys the next one.",5
22436,"It is very easy to replace a broken/torn doggie door flap.  All ya need is a screw driver!  I'm no handy woman, but these flaps make it easy to put a new flap up.  And, the new flap LOOKs so much nicer!!",5
22444,"I am very happy with this replacement door. It was very simple to replace the old door and the dogs are happy with it as well",5
22455,"This seems to work long enough to give our dog her bath.  However, the suction cups do tend to pop off on their own within about an hour.  Great idea that is really needed when you have a dog who doesn't like baths!",4
22458,"These things work.  My dogs hate the tub, this makes it a futile battle for them.  Just make sure the suction cups and where you're attaching them to are clean surfaces, they don't stick well when dirty.",5
22465,"Oh this is the best for bathing our little Australian Terrier. I should say TERROR when it is bath time, but no more! The suction cups hold her and it is like a second set of hands. I ordered two sets as I did not believe one set would hold her. I thought I could strap on a second set around her bottom end. We began the bath with one set. It was all that was needed! I was shocked they worked so well.I will save the second set as a spare if these wear out. Great item well worth the money!",5
22466,"It doesn't stick on very well and the tub was dry when I did it. I put it on and wait to see if the suction still stay on and after a couple seconds it falls off so I don't bother to try to stick it on anymore I just hook the suction onto the tub handle and use it that way and it works great.",2
22468,"I bought this to put on our mini Schnauzer and she looked adorable.  She hated every minute of it but she looked cute.  The quality is pretty decent and it will probably last for a while so long as I don't let the dog chew on it.",4
22471,"I know the description is for dogs, but we bought it for our cat. He was only 5 months old, but it fit him pretty well and looked cute. The chin strap was nice to hold it on his head(lasted about 10 seconds, then he would scratch it off). Good for pictures, though!",5
22472,"I purchased this hat for Christmas.  It is very fluffy and cute.  However, the neck band is too small to fit on my small dog without choking him.  I will have to replace the band to make it usable.",3
22474,"I purchased this for my smaller dog Blossom, who is a mix redbone coonhound/german shepard mix.  She's no more than 30-40 pounds, at the time of this purchase she was still a puppy with a small head.  This hat did NOT fit without hurting her so I clearly got the wrong size.  But it was pretty cheaply made.  I ended up using it as a small tree topper and it worked better that way.  Bummer!",3
22475,"So soft and good elastic to keep it on your pup as long as he/she will allow! Nice quality. Made for nice Christmas pictures. : )",5
22477,"These are great treats for my little Bichon. She has allergies so is on a fish based diet. She loves these treats and they are the perfect training treat size.",5
22478,"My 35-pound Whippet mix (female) and my 20-pound Corgi/Rat Terrier mix (male) both LOVE these treats. They are small and make great training treats because you can carry a few in your hand or pocket and the dogs eat them quickly, meaning you can continue with training without taking a huge break. My dogs never turn their noses up to these treats and will do anything I ask to receive one.Also, Amazon's price is unbeatable. I was very please paying only about $5 and getting this bag of treats, which has lasted me about a month. I can't believe I'm getting such a coveted, delicious treat for my pets for so little. I am about to order my second bag and will continue to purchase these in the future. Great item!",5
22479,"I tried to get my dog to like this product, however he seemed to not like it because it was so hard on his teeth",3
22482,"My Cairns didn't care much for these....just not used to the salmon flavour, I guess.They get cooked chicken every day so they're pretty spoiled.",2
22484,"These are small and easy HIGH reward treats.  Will order frequently!  In fact, I should probably go ahead and do so now!",5
22485,"First off, if you have a dog that destroys things, you won't find this will last long. My dog isn't a squeaker destroyer or a over obsessive chewer. He likes the puzzle games. Jasper is a smart heeler mix and he will bring me each piece so I can stuff the balls in the soft box and he pulls them all back out tossing and poking each one. After awhile, he gets the trick down and gets the balls out real fast, so I try stuffing them back in as fast as he takes them out and it's a fun game for both of us. All in all, if you have a smarter dog who takes care of is toys pretty well and actually tries to figure them out, you will probably have fun with this. But it isn't for dogs who chew or rip stuffed toys apart.",4
22497,"My dogs fight over the squeaky balls and just love this puzzle. You can really use the cube to hide a variety of other toys too.",5
22506,"As what other reviewers have said, the black nylon on the edges of the box could be subject to tearing if your dog chew on it. My 8th mth old GR has already left some teeth marks on the plush but no tears have occured as I took it away from him. He enjoys this toy much more than I expected and it's funny to see half his head buried in it or him trying to shake out the balls.",5
22511,"The concept of this toy is good; however, the cloth box itself is too small and therefore, although all 4 balls do fit inside -- it is very difficult to get the balls out of the box.  I even have difficulty getting the balls out, which means my doggie can't get the balls out at all, which renders the toy useless.  At best, I can roll the balls and my doggie can chase them, but we cannot use the original purpose of this toy.",2
22516,"This is a great puzzle toy for dogs.  We purchased this for our Toy Fox Terriers.  When it arrived we found that the slots to pull the balls out were much to small for the ball size.  We did keep the toy and put other small toys in it for our dogs to pull out.  We eventually cut the slots to make them bigger so that we could put the balls in.  It still was tight.  This is a design flaw.  If the balls were smaller, I would have given this a five star review.",3
22518,"Love this and our terrier Nate does too.  He gets his nose right in there and gets the balls out quickly. We throw them and roll them and play almost every afternoon with him.  He runs and jumps to get them.  I highly recommend this toy and look forward to many more hours of fun with Nate in our backyard!",5
22526,"This seems to help for the first week. However, it seemed to be ineffective later in the month and the flees were still and ongoing issue.",1
22529,"While the Frontline did get rid of the bulk of the fleas, thankfully for the kittens, they still had several. Hard on them and disappointing for me.",3
22548,"The cat is unhappy once a month, but I'm pleased. The price was very good and the product is identical.",5
22552,"I highly recommend the drops to keep the flea drops.  I put the drops on the cats and it has kept the fleas off.",5
22558,"I compared this price to both Pet Smart and Sam's Club and Amazon was considerably cheaper. I wish they offered it as Subscribe and Save but I guess most people don't have 3 cats  :)",5
22561,"Great product, at ab excellent price",5
22564,"I didn't get a prescription for Revolution from my Vet...so I ordered this from Amazon.I use it on one cat.. out of 3 cats.I will use it this summer when fleas become a nuisance, but for now, we're flea free!Good stuff.Wish it would control ear mites.",4
22578,"I keep coming back to this brand because it takes care of the fleas and ticks for a good long while on our cats.",5
